answerFile	experiment	item	condition	participant	ProContext	PerContext	PerContextShort	Context	ContextOriginal	contextFile	response	Contour	Country	Province	BirthYear	Born	Gender	corpusC	item.Prod	participant.Prod
contour_1646_9_2.wav	contPer5	39	3	1928	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_9_3.wav	1	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	1	1968	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_9_3.wav	5	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	1	1979	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_9_3.wav	2	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	3	1967	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_9_3.wav	1	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	1	1950	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_9_3.wav	2	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	3	1893	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_9_3.wav	1	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	2	1970	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_9_3.wav	8	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	2	1975	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_9_3.wav	7	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	2	1966	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_9_3.wav	8	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	2	1960	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_9_3.wav	8	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	3	1969	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_9_3.wav	1	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	2	1943	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_9_3.wav	6	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	1	1972	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_9_3.wav	1	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	1	1980	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_9_3.wav	1	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_2.wav	contPer5	39	1	31	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_9_3.wav	3	Yes/No Rise	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	2	1943	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_9_3.wav	1	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	1	1936	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_9_3.wav	1	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	2	1049	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_9_3.wav	1	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	3	1942	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_9_3.wav	7	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	1	1944	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_9_3.wav	5	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	2	1054	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_9_3.wav	2	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	3	1945	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_9_3.wav	4	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	2	1931	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_9_3.wav	1	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	3	1939	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_9_3.wav	8	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	3	1937	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_9_3.wav	7	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	3	1933	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_9_3.wav	8	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	1	1932	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_9_3.wav	4	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	1	1938	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_9_3.wav	2	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1646_9_3.wav	contPer	81	2	1940	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_9_3.wav	2	RFR	NA	NA	1995	NA	Female	Yes	9	1646
contour_1647_1_1.wav	contPer4	5	1	1877	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_1_3.wav	4	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	2	1962	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_1_3.wav	2	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	3	1617	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_1_3.wav	4	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	2	1855	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_1_3.wav	5	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	3	1963	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_1_3.wav	8	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	1	1886	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_1_3.wav	1	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	1	1964	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_1_3.wav	2	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	2	1965	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_1_3.wav	1	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	3	1612	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_1_3.wav	4	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	1	98	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_1_3.wav	1	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	2	1919	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_1_3.wav	1	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	3	1878	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_1_3.wav	5	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	3	1926	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_1_3.wav	5	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	2	1680	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_1_3.wav	1	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_1.wav	contPer4	5	3	1471	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_1_3.wav	4	Fall	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	3	1942	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_1_3.wav	6	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	1	1932	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_1_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	1	1944	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_1_3.wav	1	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	2	1940	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_1_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	2	1943	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_1_3.wav	7	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	1	1938	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_1_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	1	1936	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_1_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	2	1054	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_1_3.wav	7	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	3	1937	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_1_3.wav	4	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	2	1931	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_1_3.wav	6	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	3	1933	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_1_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	2	1049	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_1_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	3	1945	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_1_3.wav	7	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_2.wav	contPer	30	3	1939	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_1_3.wav	7	Yes/No Rise	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	3	1952	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	2	1880	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_1_3.wav	8	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	3	1955	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	1	1951	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	2	1947	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_1_3.wav	5	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	2	1950	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_1_3.wav	7	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	1	1362	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_1_3.wav	2	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	1	1954	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	2	1953	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_1_3.wav	6	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	1	1957	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	3	1949	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	2	1956	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_1_3.wav	4	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	2	1035	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_1_3.wav	8	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	3	1958	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	1	1948	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_1_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_1_3.wav	contPer2	57	3	1101	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_1_3.wav	3	RFR	NA	NA	1994	NA	Female	Yes	1	1647
contour_1647_2_1.wav	contPer	6	3	1939	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_2_3.wav	4	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	3	1942	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_2_3.wav	3	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	2	1931	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_2_3.wav	8	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	3	1945	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_2_3.wav	8	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	1	1944	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_2_3.wav	3	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	3	1933	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_2_3.wav	3	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	2	1943	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_2_3.wav	3	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	1	1936	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_2_3.wav	4	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	2	1940	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_2_3.wav	4	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	1	1938	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_2_3.wav	2	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	2	1054	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_2_3.wav	6	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	3	1937	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_2_3.wav	6	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	2	1049	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_2_3.wav	2	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_1.wav	contPer	6	1	1932	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_2_3.wav	7	Contradiction Contour	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	3	1947	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_2_3.wav	5	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	2	1957	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_2_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	3	1035	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_2_3.wav	4	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	2	1951	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_2_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	1	1101	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_2_3.wav	4	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	2	1954	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_2_3.wav	2	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	2	1948	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_2_3.wav	1	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	3	1953	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_2_3.wav	4	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	3	1956	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_2_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	3	1880	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_2_3.wav	7	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	1	1952	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_2_3.wav	2	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	1	1955	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_2_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	2	1362	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_2_3.wav	3	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	3	1950	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_2_3.wav	8	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	1	1958	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_2_3.wav	2	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_2.wav	contPer2	86	1	1949	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_2_3.wav	1	Yes/No Rise	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	3	1957	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_2_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	3	1948	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_2_3.wav	2	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	1	1950	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_2_3.wav	3	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	1	1953	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_2_3.wav	4	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	2	1952	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_2_3.wav	7	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	2	1958	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_2_3.wav	8	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	1	1880	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_2_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	3	1362	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_2_3.wav	3	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	2	1955	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_2_3.wav	7	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	1	1035	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_2_3.wav	2	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	2	1101	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_2_3.wav	6	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	2	1949	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_2_3.wav	8	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	3	1951	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_2_3.wav	6	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	1	1956	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_2_3.wav	1	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	3	1954	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_2_3.wav	2	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_2_3.wav	contPer2	58	1	1947	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_2_3.wav	7	RFR	NA	NA	1994	NA	Female	Yes	2	1647
contour_1647_3_1.wav	contPer7	6	2	2049	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_3_3.wav	2	Presumption Contour	NA	NA	1994	NA	Female	Yes	3	1647
contour_1647_3_1.wav	contPer7	6	1	2051	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_3_3.wav	4	Presumption Contour	NA	NA	1994	NA	Female	Yes	3	1647
contour_1647_3_1.wav	contPer7	6	3	2055	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_3_3.wav	1	Presumption Contour	NA	NA	1994	NA	Female	Yes	3	1647
contour_1647_3_1.wav	contPer7	6	1	2045	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_3_3.wav	8	Presumption Contour	NA	NA	1994	NA	Female	Yes	3	1647
