participant	experiment	item	condition	setup	context	text	woi	contextFile	playlist	order	trialN	session	recordedFile	trialDuration	date	trialStart	trialEnd	Gender	BirthYear	Language	AudioCorpusConsent	Context	Contour	Prominence
1647	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	3	24	24	1	contour_1647_8_2.wav	19.0119	06-Nov-13	16:50:34	16:50:53	Female	1994	English	yes	Intended Incredulity	Yes/No Rise	Object
1647	contour	5	2	Earlier today you made your friend promise not to go shopping without you because there is something you need to buy and you wanted to go with her. She promised she wouldn't, so you're very surprised by what she says, and your answer should reflect that.	Sorry I'm late, it took forever to get through check out at the store. Everyone is out shopping.	You went shopping	you_1 went_2 shopping_3	contRecord_2_5_3.wav	3	25	25	1	contour_1647_5_2.wav	29.8081	06-Nov-13	16:50:54	16:51:24	Female	1994	English	yes	Intended Incredulity	Yes/No Rise	Object
1647	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	3	27	27	1	contour_1647_3_1.wav	13.1245	06-Nov-13	16:51:44	16:51:57	Female	1994	English	yes	Intended Contradiction	Presumption Contour	Object
1648	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	2	27	27	1	contour_1648_8_1.wav	16.163	07-Nov-13	12:30:35	12:30:51	Male	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1648	contour	2	2	Yesterday at Starbucks you recommended a tea to your friend to which she responded, Ew, I don't drink tea! So you know for a fact that she doesn't drink tea. So you're very surprised by what she says, and your answer should reflect that.	Oh wow I went to second cup yesterday and ordered the best tea.	You drink tea	you_1 drink_2 tea_3	contRecord_2_2_3.wav	2	14	14	1	contour_1648_2_2.wav	17.2205	07-Nov-13	12:25:47	12:26:04	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	9	1	You're surprised to hear this given that your friend has a bike in the basement of the dorm, or at least she did. So you're very surprised by what she says, and your answer should reflect that.	I can't join you today because you're going by bike, and I don't have one, so I'll just stay home.	You have a bike	you_1 have_2 a bike_3	contRecord_1_9_3.wav	2	15	15	1	contour_1648_9_1.wav	37.5891	07-Nov-13	12:26:04	12:26:42	Male	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1648	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	2	16	16	1	contour_1648_4_3.wav	22.3726	07-Nov-13	12:26:43	12:27:05	Male	1995	English	yes	Intended Implication	RFR	Object
1648	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	2	17	17	1	contour_1648_8_2.wav	24.198	07-Nov-13	12:27:06	12:27:31	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	6	1	You know for a fact that your friend has some money because you just gave her ten dollars half an hour ago. So you're very surprised by what she says, and your answer should reflect that.	Mark was just asking me to repay him for the ticket, but I told him I don't have any money right now.	You have money	you_1 have_2 money_3	contRecord_1_6_3.wav	2	18	18	1	contour_1648_6_1.wav	20.4219	07-Nov-13	12:27:31	12:27:52	Male	1995	English	yes	Intended Contradiction	Presumption Contour	Object
1648	contour	3	3	Your friend always cuddles with your cat when she comes over. So you think she likes cats, but you're not sure whether there any other animals that she might like.	She asked what my favorite animal is, but I'm not really sure, I'm just not an animal person. 	You like cats	you_1 like_2 cats_3	contRecord_3_3_3.wav	2	19	19	1	contour_1648_3_3.wav	15.8256	07-Nov-13	12:27:52	12:28:08	Male	1995	English	yes	Intended Implication	RFR	Object
1648	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	2	20	20	1	contour_1648_1_2.wav	30.6663	07-Nov-13	12:28:10	12:28:40	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	2	21	21	1	contour_1648_5_1.wav	13.5404	07-Nov-13	12:28:41	12:28:54	Male	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1648	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	2	22	22	1	contour_1648_9_3.wav	22.8773	07-Nov-13	12:28:55	12:29:18	Male	1995	English	yes	Intended Implication	RFR	Object
1648	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	2	23	23	1	contour_1648_2_1.wav	13.7847	07-Nov-13	12:29:19	12:29:32	Male	1995	English	yes	Intended Contradiction	Fall	Object
1648	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	2	24	24	1	contour_1648_7_2.wav	23.2268	07-Nov-13	12:29:33	12:29:56	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	4	2	Your friend always picks the cheese off her pizza, so you know she doesn't eat cheese. So you're very surprised by what she says, and your answer should reflect that.	Ooh the triple cheese omelette looks good. I like cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_2_4_3.wav	2	25	25	1	contour_1648_4_2.wav	15.0271	07-Nov-13	12:30:00	12:30:15	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	2	26	26	1	contour_1648_6_3.wav	19.1094	07-Nov-13	12:30:15	12:30:34	Male	1995	English	yes	Intended Implication	RFR	Object
1648	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	2	1	1	1	contour_1648_5_3.wav	37.7304	07-Nov-13	12:19:35	12:20:12	Male	1995	English	yes	Intended Implication	Fall	Object
1648	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	2	2	2	1	contour_1648_3_2.wav	26.2873	07-Nov-13	12:20:14	12:20:41	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	2	3	3	1	contour_1648_1_1.wav	30.7976	07-Nov-13	12:20:42	12:21:13	Male	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1648	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	2	4	4	1	contour_1648_9_2.wav	19.3601	07-Nov-13	12:21:14	12:21:33	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	2	5	5	1	contour_1648_2_3.wav	42.4915	07-Nov-13	12:21:34	12:22:17	Male	1995	English	yes	Intended Implication	Upstepped Fall	Object
1648	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	2	6	6	1	contour_1648_7_1.wav	22.6468	07-Nov-13	12:22:19	12:22:41	Male	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1648	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	2	7	7	1	contour_1648_8_3.wav	26.614	07-Nov-13	12:22:43	12:23:10	Male	1995	English	yes	Intended Implication	Contradiction Contour	Object
1648	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	2	8	8	1	contour_1648_6_2.wav	24.7478	07-Nov-13	12:23:12	12:23:36	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	4	1	You always orders pizza when you two hang out. You know for a fact that your friend eats cheese. So you're very surprised by what she says, and your answer should reflect that.	I don't like poutine because there's cheese on it! I don't eat cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_1_4_3.wav	2	9	9	1	contour_1648_4_1.wav	19.8134	07-Nov-13	12:23:39	12:23:59	Male	1995	English	yes	Intended Contradiction	Upstepped Fall	Object
1648	contour	1	3	You know your friend John is attending the party, and you're sure the person you're talking with knows and likes him, but you're not sure whether she'll like anyone else, and your answer should reflect that.	I don't feel like going to this party tonight, I have the feeling I might not like any of the people there.	You like John	you_1 like_2 john_3	contRecord_3_1_3.wav	2	10	10	1	contour_1648_1_3.wav	25.5103	07-Nov-13	12:24:00	12:24:26	Male	1995	English	yes	Intended Implication	RFR	Object
1648	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	2	11	11	1	contour_1648_3_1.wav	24.8386	07-Nov-13	12:24:29	12:24:54	Male	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1648	contour	5	2	Earlier today you made your friend promise not to go shopping without you because there is something you need to buy and you wanted to go with her. She promised she wouldn't, so you're very surprised by what she says, and your answer should reflect that.	Sorry I'm late, it took forever to get through check out at the store. Everyone is out shopping.	You went shopping	you_1 went_2 shopping_3	contRecord_2_5_3.wav	2	12	12	1	contour_1648_5_2.wav	20.4773	07-Nov-13	12:24:55	12:25:15	Male	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1648	contour	7	3	You know that your friend is friends with Manuel, who just got a job at the concert venue a couple of weeks ago, and you want to suggest that he could help, even if you don't know for sure whether he could. 	The concert tonight is all sold out and I didn't get a ticket yet! I wish I knew someone who worked there who could get me in. 	You know Manuel	you_1 know_2 Manuel_3	contRecord_3_7_3.wav	2	13	13	1	contour_1648_7_3.wav	27.3722	07-Nov-13	12:25:16	12:25:44	Male	1995	English	yes	Intended Implication	RFR	Object
1649	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	2	1	1	1	contour_1649_1_1.wav	36.9032	07-Nov-13	16:21:48	16:22:25	Female	1993	English	yes	Intended Contradiction	Polarity Focus	Verb
1649	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	2	2	2	1	contour_1649_3_2.wav	34.0371	07-Nov-13	16:22:27	16:23:01	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	2	3	3	1	contour_1649_5_3.wav	24.8448	07-Nov-13	16:23:03	16:23:28	Female	1993	English	yes	Intended Implication	RFR	Object
1649	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	2	4	4	1	contour_1649_8_3.wav	24.6441	07-Nov-13	16:23:29	16:23:54	Female	1993	English	yes	Intended Implication	Contradiction Contour	Object
1649	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	2	5	5	1	contour_1649_6_2.wav	16.3795	07-Nov-13	16:23:55	16:24:11	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	4	1	You always orders pizza when you two hang out. You know for a fact that your friend eats cheese. So you're very surprised by what she says, and your answer should reflect that.	I don't like poutine because there's cheese on it! I don't eat cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_1_4_3.wav	2	6	6	1	contour_1649_4_1.wav	18.9506	07-Nov-13	16:24:12	16:24:31	Female	1993	English	yes	Intended Contradiction	Fall	Object
1649	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	2	7	7	1	contour_1649_7_1.wav	19.1179	07-Nov-13	16:24:31	16:24:50	Female	1993	English	yes	Intended Contradiction	Presumption Contour	Object
1649	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	2	8	8	1	contour_1649_2_3.wav	15.8416	07-Nov-13	16:24:52	16:25:08	Female	1993	English	yes	Intended Implication	RFR	Object
1649	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	2	9	9	1	contour_1649_9_2.wav	12.1495	07-Nov-13	16:25:09	16:25:21	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	2	10	10	1	contour_1649_5_1.wav	18.6188	07-Nov-13	16:25:22	16:25:40	Female	1993	English	yes	Intended Contradiction	Polarity Focus	Verb
1649	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	2	11	11	1	contour_1649_7_2.wav	14.214	07-Nov-13	16:25:41	16:25:56	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	2	12	12	1	contour_1649_6_3.wav	19.4066	07-Nov-13	16:25:58	16:26:17	Female	1993	English	yes	Intended Implication	Fall	Object
1649	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	2	13	13	1	contour_1649_1_2.wav	18.0656	07-Nov-13	16:26:17	16:26:36	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	2	14	14	1	contour_1649_8_1.wav	14.2429	07-Nov-13	16:26:36	16:26:50	Female	1993	English	yes	Intended Contradiction	Presumption Contour	Object
1649	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	2	15	15	1	contour_1649_9_3.wav	15.8361	07-Nov-13	16:26:51	16:27:07	Female	1993	English	yes	Intended Implication	Fall	Object
1649	contour	3	3	Your friend always cuddles with your cat when she comes over. So you think she likes cats, but you're not sure whether there any other animals that she might like.	She asked what my favorite animal is, but I'm not really sure, I'm just not an animal person. 	You like cats	you_1 like_2 cats_3	contRecord_3_3_3.wav	2	16	16	1	contour_1649_3_3.wav	16.0575	07-Nov-13	16:27:08	16:27:24	Female	1993	English	yes	Intended Implication	Fall	Object
1649	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	2	17	17	1	contour_1649_2_1.wav	14.9417	07-Nov-13	16:27:25	16:27:39	Female	1993	English	yes	Intended Contradiction	Fall	Object
1649	contour	4	2	Your friend always picks the cheese off her pizza, so you know she doesn't eat cheese. So you're very surprised by what she says, and your answer should reflect that.	Ooh the triple cheese omelette looks good. I like cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_2_4_3.wav	2	18	18	1	contour_1649_4_2.wav	11.7002	07-Nov-13	16:27:40	16:27:52	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	5	2	Earlier today you made your friend promise not to go shopping without you because there is something you need to buy and you wanted to go with her. She promised she wouldn't, so you're very surprised by what she says, and your answer should reflect that.	Sorry I'm late, it took forever to get through check out at the store. Everyone is out shopping.	You went shopping	you_1 went_2 shopping_3	contRecord_2_5_3.wav	2	19	19	1	contour_1649_5_2.wav	17.4745	07-Nov-13	16:27:53	16:28:11	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	1	3	You know your friend John is attending the party, and you're sure the person you're talking with knows and likes him, but you're not sure whether she'll like anyone else, and your answer should reflect that.	I don't feel like going to this party tonight, I have the feeling I might not like any of the people there.	You like John	you_1 like_2 john_3	contRecord_3_1_3.wav	2	20	20	1	contour_1649_1_3.wav	17.9801	07-Nov-13	16:28:11	16:28:29	Female	1993	English	yes	Intended Implication	RFR	Object
1649	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	2	21	21	1	contour_1649_3_1.wav	16.3145	07-Nov-13	16:28:30	16:28:46	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1649	contour	6	1	You know for a fact that your friend has some money because you just gave her ten dollars half an hour ago. So you're very surprised by what she says, and your answer should reflect that.	Mark was just asking me to repay him for the ticket, but I told him I don't have any money right now.	You have money	you_1 have_2 money_3	contRecord_1_6_3.wav	2	22	22	1	contour_1649_6_1.wav	16.2742	07-Nov-13	16:28:47	16:29:03	Female	1993	English	yes	Intended Contradiction	Presumption Contour	Object
1649	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	2	23	23	1	contour_1649_4_3.wav	22.013	07-Nov-13	16:29:04	16:29:26	Female	1993	English	yes	Intended Implication	Contradiction Contour	Object
1649	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	2	24	24	1	contour_1649_8_2.wav	14.8366	07-Nov-13	16:29:26	16:29:41	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	9	1	You're surprised to hear this given that your friend has a bike in the basement of the dorm, or at least she did. So you're very surprised by what she says, and your answer should reflect that.	I can't join you today because you're going by bike, and I don't have one, so I'll just stay home.	You have a bike	you_1 have_2 a bike_3	contRecord_1_9_3.wav	2	25	25	1	contour_1649_9_1.wav	13.5207	07-Nov-13	16:29:42	16:29:55	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1649	contour	2	2	Yesterday at Starbucks you recommended a tea to your friend to which she responded, Ew, I don't drink tea! So you know for a fact that she doesn't drink tea. So you're very surprised by what she says, and your answer should reflect that.	Oh wow I went to second cup yesterday and ordered the best tea.	You drink tea	you_1 drink_2 tea_3	contRecord_2_2_3.wav	2	26	26	1	contour_1649_2_2.wav	12.9888	07-Nov-13	16:29:56	16:30:09	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1649	contour	7	3	You know that your friend is friends with Manuel, who just got a job at the concert venue a couple of weeks ago, and you want to suggest that he could help, even if you don't know for sure whether he could. 	The concert tonight is all sold out and I didn't get a ticket yet! I wish I knew someone who worked there who could get me in. 	You know Manuel	you_1 know_2 Manuel_3	contRecord_3_7_3.wav	2	27	27	1	contour_1649_7_3.wav	17.5713	07-Nov-13	16:30:09	16:30:27	Female	1993	English	yes	Intended Implication	RFR	Object
1654	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	3	1	1	1	contour_1654_5_3.wav	19.0829	13-Nov-13	16:36:02	16:36:21	Female	1993	English	yes	Intended Implication	Upstepped Fall	Object
1654	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	3	2	2	1	contour_1654_6_2.wav	16.5051	13-Nov-13	16:36:22	16:36:39	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	3	3	3	1	contour_1654_7_1.wav	17.2894	13-Nov-13	16:36:40	16:36:58	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1654	contour	4	1	You always orders pizza when you two hang out. You know for a fact that your friend eats cheese. So you're very surprised by what she says, and your answer should reflect that.	I don't like poutine because there's cheese on it! I don't eat cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_1_4_3.wav	3	4	4	1	contour_1654_4_1.wav	12.9007	13-Nov-13	16:36:59	16:37:12	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1654	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	3	5	5	1	contour_1654_3_2.wav	14.1168	13-Nov-13	16:37:13	16:37:27	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
1654	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	3	6	6	1	contour_1654_2_3.wav	13.621	13-Nov-13	16:37:29	16:37:42	Female	1993	English	yes	Intended Implication	Upstepped Fall	Object
1654	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	3	7	7	1	contour_1654_1_1.wav	15.2587	13-Nov-13	16:37:43	16:37:58	Female	1993	English	yes	Intended Contradiction	Contradiction Contour	Object
1654	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	3	8	8	1	contour_1654_8_3.wav	16.8988	13-Nov-13	16:38:00	16:38:16	Female	1993	English	yes	Intended Implication	Upstepped Fall	Object
1654	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	3	9	9	1	contour_1654_9_2.wav	13.2834	13-Nov-13	16:38:18	16:38:31	Female	1993	English	yes	Intended Incredulity	Yes/No Rise	Object
